iter	Passed	Remaining
382	2418	3896
383	2423	3888
384	2428	3879
385	2436	3875
386	2441	3866
387	2447	3860
388	2452	3852
389	2458	3845
390	2464	3839
391	2473	3837
392	2480	3831
393	2486	3824
394	2496	3823
395	2501	3814
396	2506	3807
397	2513	3801
398	2518	3793
399	2523	3785
400	2529	3778
401	2534	3769
402	2539	3761
403	2544	3753
404	2549	3745
405	2554	3737
406	2559	3729
407	2564	3721
408	2569	3713
409	2577	3708
410	2582	3700
411	2587	3692
412	2592	3684
413	2597	3676
414	2602	3668
415	2607	3660
416	2612	3652
417	2617	3644
418	2621	3635
419	2627	3629
420	2633	3621
421	2637	3612
422	2643	3605
423	2647	3597
424	2652	3588
425	2658	3582
426	2665	3576
427	2670	3568
428	2675	3561
429	2680	3553
430	2685	3545
431	2691	3538
432	2696	3530
433	2700	3522
434	2707	3516
435	2712	3508
436	2717	3500
437	2723	3494
438	2728	3486
439	2733	3478
440	2739	3471
441	2743	3464
442	2748	3456
443	2754	3449
444	2759	3441
445	2764	3434
446	2771	3428
447	2776	3421
448	2781	3413
449	2787	3406
450	2792	3398
451	2796	3391
452	2802	3384
453	2807	3376
454	2812	3368
455	2817	3361
456	2823	3354
457	2828	3347
458	2833	3340
459	2838	3332
460	2843	3324
461	2849	3317
462	2856	3312
463	2862	3306
464	2868	3300
465	2873	3292
466	2878	3284
467	2883	3277
468	2888	3270
469	2893	3262
470	2898	3255
471	2903	3247
472	2908	3240
473	2913	3232
474	2918	3225
475	2923	3218
476	2928	3210
477	2933	3203
478	2938	3195
479	2943	3188
480	2949	3182
481	2954	3175
482	2959	3167
483	2965	3162
484	2971	3155
485	2976	3147
486	2982	3141
487	2987	3133
488	2991	3126
489	2997	3119
490	3002	3112
491	3007	3105
492	3014	3100
493	3019	3092
494	3024	3085
495	3029	3078
496	3034	3071
497	3039	3063
498	3047	3059
499	3053	3053
500	3058	3046
501	3063	3039
502	3068	3031
503	3073	3024
504	3078	3017
505	3083	3010
506	3088	3003
507	3093	2996
508	3099	2989
509	3104	2982
510	3110	2976
511	3115	2969
512	3120	2962
513	3125	2955
514	3130	2948
515	3135	2941
516	3141	2935
517	3146	2927
518	3151	2920
519	3157	2914
520	3164	2909
521	3169	2902
522	3175	2895
523	3180	2888
524	3184	2881
525	3190	2875
526	3195	2868
527	3200	2860
528	3206	2855
529	3211	2848
530	3216	2841
531	3222	2834
532	3227	2827
533	3232	2820
534	3239	2815
535	3245	2809
536	3250	2802
537	3255	2796
538	3260	2789
539	3265	2781
540	3271	2775
541	3276	2768
542	3281	2761
543	3286	2755
544	3291	2748
545	3296	2741
546	3302	2735
547	3307	2728
548	3313	2721
549	3319	2715
550	3324	2709
551	3330	2703
552	3336	2696
553	3341	2689
554	3346	2683
555	3352	2677
556	3357	2670
557	3364	2664
558	3369	2658
559	3374	2651
560	3379	2644
561	3384	2637
562	3389	2630
563	3394	2624
564	3402	2619
565	3407	2612
566	3412	2606
567	3417	2599
568	3422	2592
569	3427	2585
570	3434	2580
571	3439	2573
572	3444	2567
573	3450	2560
574	3455	2553
575	3459	2546
576	3464	2539
577	3470	2533
578	3476	2527
579	3481	2521
580	3486	2514
581	3491	2507
582	3496	2501
583	3501	2494
584	3506	2487
585	3512	2481
586	3517	2474
587	3522	2467
588	3527	2461
589	3532	2454
590	3537	2448
591	3542	2441
592	3547	2434
593	3552	2427
594	3557	2421
595	3564	2415
596	3568	2409
597	3574	2402
598	3578	2395
599	3583	2389
600	3590	2383
601	3596	2377
602	3602	2371
603	3609	2366
604	3616	2360
605	3622	2355
606	3632	2351
607	3638	2345
608	3643	2339
609	3649	2333
610	3659	2329
611	3664	2323
612	3671	2317
613	3678	2312
614	3685	2307
615	3692	2301
616	3698	2295
617	3706	2291
618	3713	2285
619	3721	2280
620	3728	2275
621	3734	2269
622	3742	2264
623	3749	2259
624	3757	2254
625	3766	2250
626	3774	2245
627	3781	2240
628	3788	2234
629	3795	2229
630	3804	2224
631	3811	2219
632	3822	2216
633	3839	2216
634	3855	2216
635	3871	2215
636	3886	2214
637	3938	2234
638	3959	2236
639	3969	2232
640	3976	2227
641	3984	2222
642	3990	2215
643	3996	2209
644	4002	2202
645	4007	2195
646	4015	2190
647	4021	2184
648	4028	2178
649	4033	2171
650	4038	2164
651	4045	2159
652	4061	2158
653	4067	2151
654	4072	2145
655	4080	2139
656	4087	2133
657	4094	2128
658	4099	2121
659	4106	2115
660	4112	2109
661	4117	2102
662	4123	2095
663	4128	2089
664	4133	2082
665	4139	2075
666	4144	2068
667	4148	2062
668	4154	2055
669	4160	2049
670	4165	2042
671	4171	2036
672	4177	2029
673	4182	2023
674	4189	2017
675	4196	2011
676	4201	2004
677	4210	1999
678	4216	1993
679	4222	1987
680	4227	1980
681	4232	1973
682	4238	1967
683	4243	1960
684	4248	1953
685	4254	1947
686	4259	1940
687	4264	1933
688	4270	1927
689	4275	1920
690	4280	1914
691	4286	1907
692	4291	1901
693	4297	1894
694	4302	1888
695	4307	1881
696	4312	1874
697	4317	1867
698	4322	1861
699	4327	1854
700	4333	1848
701	4339	1841
702	4344	1835
703	4349	1828
704	4354	1822
705	4359	1815
706	4366	1809
707	4373	1803
708	4378	1797
709	4385	1791
710	4390	1784
711	4395	1778
712	4402	1772
713	4408	1765
714	4414	1759
715	4419	1753
716	4424	1746
717	4430	1740
718	4435	1733
719	4442	1727
720	4448	1721
721	4453	1714
722	4458	1708
723	4465	1702
724	4470	1695
725	4475	1689
726	4481	1682
727	4487	1676
728	4491	1669
729	4498	1663
730	4503	1657
731	4508	1650
732	4513	1644
733	4519	1637
734	4524	1631
735	4530	1625
736	4535	1618
737	4540	1612
738	4548	1606
739	4558	1601
740	4565	1595
741	4572	1589
742	4578	1583
743	4586	1578
744	4593	1572
745	4603	1567
746	4610	1561
747	4615	1555
748	4622	1549
749	4627	1542
750	4633	1536
751	4640	1530
752	4646	1524
753	4651	1517
754	4658	1511
755	4664	1505
756	4670	1499
757	4676	1492
758	4681	1486
759	4688	1480
760	4694	1474
761	4702	1468
762	4708	1462
763	4715	1456
764	4724	1451
765	4736	1446
766	4743	1440
767	4752	1435
768	4761	1430
769	4768	1424
770	4775	1418
771	4782	1412
772	4790	1406
773	4801	1402
774	4808	1395
775	4817	1390
776	4823	1384
777	4828	1377
778	4834	1371
779	4839	1364
780	4844	1358
781	4850	1352
782	4855	1345
783	4860	1339
784	4866	1332
785	4872	1326
786	4877	1320
787	4883	1313
788	4888	1307
789	4893	1300
790	4899	1294
791	4905	1288
792	4910	1281
793	4915	1275
794	4921	1268
795	4926	1262
796	4931	1256
797	4936	1249
798	4943	1243
799	4950	1237
800	4955	1231
801	4962	1225
802	4967	1218
803	4972	1212
804	4977	1205
805	4983	1199
806	4989	1193
807	4997	1187
808	5004	1181
809	5010	1175
810	5015	1168
811	5020	1162
812	5027	1156
813	5031	1149
814	5037	1143
815	5044	1137
816	5049	1131
817	5056	1124
818	5061	1118
819	5066	1112
820	5071	1105
821	5077	1099
822	5082	1093
823	5087	1086
824	5092	1080
825	5097	1073
826	5102	1067
827	5108	1061
828	5113	1054
829	5118	1048
830	5124	1042
831	5129	1035
832	5136	1029
833	5143	1023
834	5148	1017
835	5155	1011
836	5161	1005
837	5166	998
838	5174	992
839	5180	986
840	5185	980
841	5191	974
842	5198	968
843	5205	962
844	5210	955
845	5215	949
846	5221	943
847	5226	936
848	5231	930
849	5237	924
850	5243	918
851	5249	911
852	5256	905
853	5262	899
854	5269	893
855	5275	887
856	5281	881
857	5287	875
858	5292	868
859	5299	862
860	5305	856
861	5310	850
862	5315	843
863	5321	837
864	5326	831
865	5334	825
866	5339	819
867	5344	812
868	5351	806
869	5356	800
870	5361	794
871	5368	788
872	5375	782
873	5382	775
874	5387	769
875	5392	763
876	5398	757
877	5403	750
878	5410	744
879	5417	738
880	5422	732
881	5428	726
882	5434	720
883	5438	713
884	5444	707
885	5449	701
886	5454	694
887	5460	688
888	5465	682
889	5470	676
890	5475	669
891	5480	663
892	5485	657
893	5492	651
894	5499	645
895	5504	638
896	5510	632
897	5515	626
898	5521	620
899	5529	614
900	5534	608
901	5539	601
902	5544	595
903	5550	589
904	5555	583
905	5561	577
906	5567	570
907	5573	564
908	5578	558
909	5583	552
910	5588	545
911	5593	539
912	5598	533
913	5603	527
914	5608	521
915	5613	514
916	5618	508
917	5624	502
918	5630	496
919	5635	490
920	5641	483
921	5646	477
922	5651	471
923	5657	465
924	5663	459
925	5668	452
926	5673	446
927	5678	440
928	5683	434
929	5689	428
930	5694	422
931	5699	415
932	5705	409
933	5710	403
934	5716	397
935	5722	391
936	5727	385
937	5733	378
938	5738	372
939	5743	366
940	5751	360
941	5757	354
942	5763	348
943	5770	342
944	5775	336
945	5781	330
946	5786	323
947	5791	317
948	5798	311
949	5803	305
950	5808	299
951	5814	293
952	5826	287
953	5833	281
954	5840	275
955	5847	269
956	5855	263
957	5868	257
958	5876	251
959	5886	245
960	5894	239
961	5900	233
962	5906	226
963	5918	221
964	5927	214
965	5934	208
966	5942	202
967	5950	196
968	5959	190
969	5965	184
970	5971	178
971	5980	172
972	5985	166
973	5994	160
974	6000	153
975	6008	147
976	6014	141
977	6022	135
978	6029	129
979	6035	123
980	6045	117
981	6051	110
982	6059	104
983	6066	98
984	6078	92
985	6085	86
986	6092	80
987	6098	74
988	6109	67
989	6118	61
990	6125	55
991	6134	49
992	6141	43
993	6153	37
994	6160	30
995	6168	24
996	6174	18
997	6182	12
998	6187	6
999	6192	0
