iter	Logloss
567	0.2728252367
568	0.2727539204
569	0.2726529377
570	0.2725241089
571	0.2724274924
572	0.27234105
573	0.272215936
574	0.2721767189
575	0.2720638424
576	0.2719800277
577	0.2719039633
578	0.2718090715
579	0.2717048394
580	0.2716230627
581	0.2715507295
582	0.2714542201
583	0.2713678877
584	0.2712708853
585	0.2711823737
586	0.2710843815
587	0.2709523199
588	0.2707920599
589	0.2706544203
590	0.2705457628
591	0.2704789915
592	0.2704187574
593	0.2703512911
594	0.2702638699
595	0.2701657376
596	0.2700509151
597	0.2699926503
598	0.2698596787
599	0.2697412064
600	0.2695919319
601	0.2695374576
602	0.2694357381
603	0.2693751455
604	0.2692257405
605	0.2691907107
606	0.2690655011
607	0.2689872315
608	0.2689160213
609	0.2688361263
610	0.268684658
611	0.2685932187
612	0.2685224079
613	0.2683976175
614	0.2682990751
615	0.2682145238
616	0.2681448501
617	0.2680115829
618	0.267913628
619	0.2677868299
620	0.267682582
621	0.2675975638
622	0.2674580731
623	0.2673126095
624	0.2671977956
625	0.2671078123
626	0.2670202008
627	0.2669125505
628	0.2668198695
629	0.2667364296
630	0.2666383106
631	0.266524829
632	0.2664062768
633	0.2663515138
634	0.2662374773
635	0.2661238696
636	0.2660023056
637	0.2658863206
638	0.2657915466
639	0.265648973
640	0.2655386889
641	0.2654445572
642	0.2653823845
643	0.2652879777
644	0.2651976877
645	0.2650787706
646	0.2649794615
647	0.2649024114
648	0.2648290131
649	0.2647261718
650	0.2646438378
651	0.2645065493
652	0.2644040509
653	0.2643062567
654	0.2641999648
655	0.2641035004
656	0.2640031839
657	0.2639470656
658	0.2638578448
659	0.2637621632
660	0.2636898931
661	0.2636157287
662	0.2635022509
663	0.2633945999
664	0.2632930433
665	0.2631352535
666	0.2630088454
667	0.2629067304
668	0.2627668698
669	0.2626891521
670	0.2626149039
671	0.2625113964
672	0.262409905
673	0.2623651494
674	0.2622545111
675	0.2621701779
676	0.2620632647
677	0.26197109
678	0.261897317
679	0.2618109105
680	0.2617307239
681	0.2616359301
682	0.2615536461
683	0.2614220374
684	0.261357712
685	0.2612749435
686	0.2612104145
687	0.261109746
688	0.2610164263
689	0.2609012726
690	0.2608172568
691	0.2607416198
692	0.2606909401
693	0.2606283538
694	0.2605748273
695	0.2604880052
696	0.2603723445
697	0.2602570547
698	0.2601484339
699	0.2600641381
700	0.2599612717
701	0.2598424517
702	0.2597439959
703	0.2596110542
704	0.259545834
705	0.2594531298
706	0.2593447421
707	0.2592362775
708	0.259154184
709	0.2590918892
710	0.2590276421
711	0.2589574731
712	0.2588599268
713	0.2587460641
714	0.2586710173
715	0.2585581501
716	0.2584315389
717	0.2583422831
718	0.2582608931
719	0.2581840107
720	0.2580838554
721	0.2580042535
722	0.257891199
723	0.2578059431
724	0.2576617278
725	0.257553426
726	0.2574750611
727	0.2573984049
728	0.2573183508
729	0.2572121913
730	0.2571321325
731	0.2570502879
732	0.2569874678
733	0.2569259492
734	0.2568257241
735	0.2567276102
736	0.25665923
737	0.256516934
738	0.2564304491
739	0.2563345482
740	0.2562597669
741	0.2561838166
742	0.2560939798
743	0.2560206106
744	0.2559516032
745	0.2558173406
746	0.255682122
747	0.2555873368
748	0.255504301
749	0.2554618397
750	0.2553886256
751	0.2552944087
752	0.2551703443
753	0.2550745978
754	0.2549975617
755	0.25489575
756	0.2548021399
757	0.2546969316
758	0.2546081542
759	0.2545300194
760	0.2544561591
761	0.254386758
762	0.2542641317
763	0.2541576662
764	0.2540909003
765	0.2540126262
766	0.253883928
767	0.2537968039
768	0.2536916647
769	0.2536228778
770	0.2534923598
771	0.2533913455
772	0.2533220075
773	0.2532511239
774	0.2531923271
775	0.2531012271
776	0.2530467487
777	0.2529372876
778	0.2528379915
779	0.2527643696
780	0.2526718887
781	0.252630043
782	0.252529034
783	0.2524461102
784	0.2523302226
785	0.2522502219
786	0.2521775073
787	0.2520996721
788	0.2520196924
789	0.2519303643
790	0.2518362914
791	0.2517483135
792	0.2516852246
793	0.2516014824
794	0.2515367139
795	0.2514477628
796	0.2513632454
797	0.2512577862
798	0.2511213216
799	0.2510252273
800	0.2509245262
801	0.2508673841
802	0.2507807606
803	0.2507197565
804	0.2505780072
805	0.2504944856
806	0.2504055269
807	0.250356621
808	0.2502791616
809	0.2502209773
810	0.2501673625
811	0.250110787
812	0.2500133029
813	0.2499225516
814	0.2498428306
815	0.2497276406
816	0.2496707472
817	0.2496068232
818	0.2495663388
819	0.2494419023
820	0.2493967909
821	0.2493019782
822	0.249237829
823	0.2491273363
824	0.2490304385
825	0.2489274473
826	0.2488449309
827	0.248735728
828	0.2486611734
829	0.2485551988
830	0.2484800772
831	0.2484537083
832	0.2483014363
833	0.248185504
834	0.2480898259
835	0.2480362493
836	0.2479690172
837	0.2479055221
838	0.2478322572
839	0.2477346052
840	0.2476426919
841	0.2474805156
842	0.2473892043
843	0.247334193
844	0.2472460982
845	0.2471768997
846	0.2470774945
847	0.246958718
848	0.2468709933
849	0.2467859208
850	0.2467495417
851	0.246667847
852	0.2465681256
853	0.2464643427
854	0.2464128123
855	0.246362371
856	0.2462618591
857	0.2461348125
858	0.2460591127
859	0.2459605803
860	0.2458742615
861	0.2457934092
862	0.2457218021
863	0.2456014517
864	0.2454663278
865	0.2453417869
866	0.2452527349
867	0.2451659399
868	0.2450743468
869	0.2449781936
870	0.2449120987
871	0.2448270482
872	0.2447071457
873	0.2446563129
874	0.2445688213
875	0.2444844645
876	0.2443950735
877	0.2442649598
878	0.2442274772
879	0.2441207248
880	0.2440445307
881	0.2440080262
882	0.2439872072
883	0.2439302075
884	0.2438508743
885	0.2437568028
886	0.2436359691
887	0.2435546648
888	0.2434822198
889	0.243360413
890	0.2432862467
891	0.2432463484
892	0.2431946503
893	0.2431037203
894	0.2430226208
895	0.2429271532
896	0.242831691
897	0.2427416908
898	0.2426518395
899	0.242581802
900	0.2424810186
901	0.242413217
902	0.2423466324
903	0.2422857874
904	0.2421575325
905	0.2421242309
906	0.242010508
907	0.2419139406
908	0.2418344777
909	0.2417489943
910	0.2416570069
911	0.241571666
912	0.2414557299
913	0.2413819959
914	0.2412884961
915	0.2412309691
916	0.2411198992
917	0.2410335034
918	0.2409135125
919	0.2408678318
920	0.2408047975
921	0.2407260295
922	0.2406687105
923	0.2405916678
924	0.2404694577
925	0.2403633411
926	0.2402364925
927	0.2401606453
928	0.2400401752
929	0.2399687014
930	0.2398845693
931	0.2397840171
932	0.2396956804
933	0.2396444596
934	0.2395351507
935	0.2394886462
936	0.2394424127
937	0.2393707447
938	0.2392908433
939	0.2391646471
940	0.2390739989
941	0.2390014
942	0.2389229831
943	0.2388429003
944	0.2387881369
945	0.2387297678
946	0.2386772866
947	0.2386251509
948	0.2384779364
949	0.2383572041
950	0.2382283547
951	0.2381325514
952	0.2380477304
953	0.2379734194
954	0.2378794259
955	0.2377529078
956	0.2376936727
957	0.2376068992
958	0.2375275093
959	0.2374170078
960	0.2373499529
961	0.2372711736
962	0.2371808287
963	0.2371183785
964	0.2370101241
965	0.2369646419
966	0.2368386547
967	0.2367747996
968	0.2367116338
969	0.2366579176
970	0.2365829405
971	0.2365142848
972	0.2363980071
973	0.2363040824
974	0.2362443395
975	0.2361656296
976	0.2360490506
977	0.2359939724
978	0.2358537887
979	0.2357337097
980	0.2357109766
981	0.2356174386
982	0.2355133836
983	0.235464712
984	0.2354184458
985	0.2353238583
986	0.2352320243
987	0.2351696274
988	0.2350503166
989	0.2349577527
990	0.2348585419
991	0.2348034449
992	0.234744578
993	0.2346734405
994	0.23460811
995	0.2344824707
996	0.2344311468
997	0.2343235276
998	0.2342401037
999	0.234176274
